Type,Code,Title
NAICS,	4244,Grocery and Related Product Merchant Wholesalers
NAICS,	42441,General Line Grocery Merchant Wholesalers
NAICS,	424410,General Line Grocery Merchant Wholesalers
NAICS,	42442,Packaged Frozen Food Merchant Wholesalers
NAICS,	424420,Packaged Frozen Food Merchant Wholesalers
NAICS,	42443,Dairy Product (except Dried or Canned) Merchant Wholesalers
NAICS,	424430,Dairy Product (except Dried or Canned) Merchant Wholesalers
NAICS,	42444,Poultry and Poultry Product Merchant Wholesalers
NAICS,	424440,Poultry and Poultry Product Merchant Wholesalers
NAICS,	42445,Confectionery Merchant Wholesalers
NAICS,	424450,Confectionery Merchant Wholesalers
NAICS,	42446,Fish and Seafood Merchant Wholesalers
NAICS,	424460,Fish and Seafood Merchant Wholesalers
NAICS,	42447,Meat and Meat Product Merchant Wholesalers
NAICS,	424470,Meat and Meat Product Merchant Wholesalers
NAICS,	42448,Fresh Fruit and Vegetable Merchant Wholesalers
NAICS,	424480,Fresh Fruit and Vegetable Merchant Wholesalers
NAICS,	42449,Other Grocery and Related Products Merchant Wholesalers
NAICS,	424490,Other Grocery and Related Products Merchant Wholesalers
NAICS,	4245,Farm Product Raw Material Merchant Wholesalers
NAICS,	42451,Grain and Field Bean Merchant Wholesalers
NAICS,	424510,Grain and Field Bean Merchant Wholesalers
NAICS,	42452,Livestock Merchant Wholesalers
NAICS,	424520,Livestock Merchant Wholesalers
NAICS,	42459,Other Farm Product Raw Material Merchant Wholesalers
NAICS,	424590,Other Farm Product Raw Material Merchant Wholesalers
NAICS,	4246,Chemical and Allied Products Merchant Wholesalers
NAICS,	42461,Plastics Materials and Basic Forms and Shapes Merchant Wholesalers
NAICS,	424610,Plastics Materials and Basic Forms and Shapes Merchant Wholesalers
NAICS,	42469,Other Chemical and Allied Products Merchant Wholesalers
NAICS,	424690,Other Chemical and Allied Products Merchant Wholesalers
NAICS,	4247,Petroleum and Petroleum Products Merchant Wholesalers
NAICS,	42471,Petroleum Bulk Stations and Terminals
NAICS,	424710,Petroleum Bulk Stations and Terminals
NAICS,	42472,Petroleum and Petroleum Products Merchant Wholesalers (except Bulk Stations and Terminals)
NAICS,	424720,Petroleum and Petroleum Products Merchant Wholesalers (except Bulk Stations and Terminals)
NAICS,	4248,"Beer, Wine, and Distilled Alcoholic Beverage Merchant Wholesalers"
NAICS,	42481,Beer and Ale Merchant Wholesalers
NAICS,	424810,Beer and Ale Merchant Wholesalers
NAICS,	42482,Wine and Distilled Alcoholic Beverage Merchant Wholesalers
NAICS,	424820,Wine and Distilled Alcoholic Beverage Merchant Wholesalers
NAICS,	4249,Miscellaneous Nondurable Goods Merchant Wholesalers
NAICS,	42491,Farm Supplies Merchant Wholesalers
NAICS,	424910,Farm Supplies Merchant Wholesalers
NAICS,	42492,"Book, Periodical, and Newspaper Merchant Wholesalers"
NAICS,	424920,"Book, Periodical, and Newspaper Merchant Wholesalers"
NAICS,	42493,"Flower, Nursery Stock, and Florists' Supplies Merchant Wholesalers"
NAICS,	424930,"Flower, Nursery Stock, and Florists' Supplies Merchant Wholesalers"
NAICS,	42494,Tobacco and Tobacco Product Merchant Wholesalers
NAICS,	424940,Tobacco and Tobacco Product Merchant Wholesalers
NAICS,	42495,"Paint, Varnish, and Supplies Merchant Wholesalers"
NAICS,	424950,"Paint, Varnish, and Supplies Merchant Wholesalers"
NAICS,	42499,Other Miscellaneous Nondurable Goods Merchant Wholesalers
NAICS,	424990,Other Miscellaneous Nondurable Goods Merchant Wholesalers
NAICS,	425,Wholesale Electronic Markets and Agents and Brokers
NAICS,	4251,Wholesale Electronic Markets and Agents and Brokers
NAICS,	42511,Business to Business Electronic Markets
NAICS,	425110,Business to Business Electronic Markets
NAICS,	42512,Wholesale Trade Agents and Brokers
NAICS,	425120,Wholesale Trade Agents and Brokers
NAICS,	441,Motor Vehicle and Parts Dealers
NAICS,	4411,Automobile Dealers
NAICS,	44111,New Car Dealers
NAICS,	441110,New Car Dealers
NAICS,	44112,Used Car Dealers
NAICS,	441120,Used Car Dealers
NAICS,	4412,Other Motor Vehicle Dealers
NAICS,	44121,Recreational Vehicle Dealers
NAICS,	441210,Recreational Vehicle Dealers
NAICS,	44122,"Motorcycle, Boat, and Other Motor Vehicle Dealers"
NAICS,	441222,Boat Dealers
NAICS,	441228,"Motorcycle, ATV, and All Other Motor Vehicle Dealers"
NAICS,	4413,"Automotive Parts, Accessories, and Tire Stores"
NAICS,	44131,Automotive Parts and Accessories Stores
NAICS,	441310,Automotive Parts and Accessories Stores
NAICS,	44132,Tire Dealers
NAICS,	441320,Tire Dealers
NAICS,	442,Furniture and Home Furnishings Stores
NAICS,	4421,Furniture Stores
NAICS,	44211,Furniture Stores
NAICS,	442110,Furniture Stores
NAICS,	4422,Home Furnishings Stores
NAICS,	44221,Floor Covering Stores
NAICS,	442210,Floor Covering Stores
NAICS,	44229,Other Home Furnishings Stores
NAICS,	442291,Window Treatment Stores
NAICS,	442299,All Other Home Furnishings Stores
NAICS,	443,Electronics and Appliance Stores
NAICS,	4431,Electronics and Appliance Stores
NAICS,	44314,Electronics and Appliance Stores
NAICS,	443141,Household Appliance Stores
NAICS,	443142,Electronics Stores
NAICS,	444,Building Material and Garden Equipment and Supplies Dealers
NAICS,	4441,Building Material and Supplies Dealers
NAICS,	44411,Home Centers
NAICS,	444110,Home Centers
NAICS,	44412,Paint and Wallpaper Stores
NAICS,	444120,Paint and Wallpaper Stores
NAICS,	44413,Hardware Stores
NAICS,	444130,Hardware Stores
NAICS,	44419,Other Building Material Dealers
NAICS,	444190,Other Building Material Dealers
NAICS,	4442,Lawn and Garden Equipment and Supplies Stores
NAICS,	44421,Outdoor Power Equipment Stores
NAICS,	444210,Outdoor Power Equipment Stores
NAICS,	44422,"Nursery, Garden Center, and Farm Supply Stores"
NAICS,	444220,"Nursery, Garden Center, and Farm Supply Stores"
NAICS,	44-45,Retail Trade
NAICS,	445,Food and Beverage Stores
NAICS,	4451,Grocery Stores
NAICS,	44511,Supermarkets and Other Grocery (except Convenience) Stores
NAICS,	445110,Supermarkets and Other Grocery (except Convenience) Stores
NAICS,	44512,Convenience Stores
NAICS,	445120,Convenience Stores
NAICS,	4452,Specialty Food Stores
NAICS,	44521,Meat Markets
NAICS,	445210,Meat Markets
NAICS,	44522,Fish and Seafood Markets
NAICS,	445220,Fish and Seafood Markets
NAICS,	44523,Fruit and Vegetable Markets
NAICS,	445230,Fruit and Vegetable Markets
NAICS,	44529,Other Specialty Food Stores
NAICS,	445291,Baked Goods Stores
NAICS,	445292,Confectionery and Nut Stores
NAICS,	445299,All Other Specialty Food Stores
NAICS,	4453,"Beer, Wine, and Liquor Stores"
NAICS,	44531,"Beer, Wine, and Liquor Stores"
NAICS,	445310,"Beer, Wine, and Liquor Stores"
NAICS,	446,Health and Personal Care Stores
NAICS,	4461,Health and Personal Care Stores
NAICS,	44611,Pharmacies and Drug Stores
NAICS,	446110,Pharmacies and Drug Stores
NAICS,	44612,"Cosmetics, Beauty Supplies, and Perfume Stores"
NAICS,	446120,"Cosmetics, Beauty Supplies, and Perfume Stores"
NAICS,	44613,Optical Goods Stores
NAICS,	446130,Optical Goods Stores
NAICS,	44619,Other Health and Personal Care Stores
NAICS,	446191,Food (Health) Supplement Stores
NAICS,	446199,All Other Health and Personal Care Stores
NAICS,	447,Gasoline Stations
NAICS,	4471,Gasoline Stations
NAICS,	44711,Gasoline Stations with Convenience Stores
NAICS,	447110,Gasoline Stations with Convenience Stores
NAICS,	44719,Other Gasoline Stations
NAICS,	447190,Other Gasoline Stations
NAICS,	448,Clothing and Clothing Accessories Stores
NAICS,	4481,Clothing Stores
NAICS,	44811,Men's Clothing Stores
NAICS,	448110,Men's Clothing Stores
NAICS,	44812,Women's Clothing Stores
NAICS,	448120,Women's Clothing Stores
NAICS,	44813,Children's and Infants' Clothing Stores
NAICS,	448130,Children's and Infants' Clothing Stores
NAICS,	44814,Family Clothing Stores
NAICS,	448140,Family Clothing Stores
NAICS,	44815,Clothing Accessories Stores
NAICS,	448150,Clothing Accessories Stores
NAICS,	44819,Other Clothing Stores
NAICS,	448190,Other Clothing Stores
NAICS,	4482,Shoe Stores
NAICS,	44821,Shoe Stores
NAICS,	448210,Shoe Stores
NAICS,	4483,"Jewelry, Luggage, and Leather Goods Stores"
NAICS,	44831,Jewelry Stores
NAICS,	448310,Jewelry Stores
NAICS,	44832,Luggage and Leather Goods Stores
NAICS,	448320,Luggage and Leather Goods Stores
NAICS,	451,"Sporting Goods, Hobby, Musical Instrument, and Book Stores"
NAICS,	4511,"Sporting Goods, Hobby, and Musical Instrument Stores"
NAICS,	45111,Sporting Goods Stores
NAICS,	451110,Sporting Goods Stores
NAICS,	45112,"Hobby, Toy, and Game Stores"
NAICS,	451120,"Hobby, Toy, and Game Stores"
NAICS,	45113,"Sewing, Needlework, and Piece Goods Stores"
NAICS,	451130,"Sewing, Needlework, and Piece Goods Stores"
NAICS,	45114,Musical Instrument and Supplies Stores
NAICS,	451140,Musical Instrument and Supplies Stores
NAICS,	4512,Book Stores and News Dealers
NAICS,	45121,Book Stores and News Dealers
NAICS,	451211,Book Stores
NAICS,	451212,News Dealers and Newsstands
NAICS,	452,General Merchandise Stores
NAICS,	4522,Department Stores
NAICS,	45221,Department Stores
NAICS,	452210,Department Stores
NAICS,	4523,"General Merchandise Stores, including Warehouse Clubs and Supercenters"
NAICS,	45231,"General Merchandise Stores, including Warehouse Clubs and Supercenters"
NAICS,	452311,Warehouse Clubs and Supercenters
NAICS,	452319,All Other General Merchandise Stores
NAICS,	453,Miscellaneous Store Retailers
NAICS,	4531,Florists
NAICS,	45311,Florists
NAICS,	453110,Florists
NAICS,	4532,"Office Supplies, Stationery, and Gift Stores"
NAICS,	45321,Office Supplies and Stationery Stores
NAICS,	453210,Office Supplies and Stationery Stores
NAICS,	45322,"Gift, Novelty, and Souvenir Stores"
NAICS,	453220,"Gift, Novelty, and Souvenir Stores"
NAICS,	4533,Used Merchandise Stores
NAICS,	45331,Used Merchandise Stores
NAICS,	453310,Used Merchandise Stores
NAICS,	4539,Other Miscellaneous Store Retailers
NAICS,	45391,Pet and Pet Supplies Stores
NAICS,	453910,Pet and Pet Supplies Stores
NAICS,	45392,Art Dealers
NAICS,	453920,Art Dealers
NAICS,	45393,Manufactured (Mobile) Home Dealers
NAICS,	453930,Manufactured (Mobile) Home Dealers
NAICS,	45399,All Other Miscellaneous Store Retailers
NAICS,	453991,Tobacco Stores
NAICS,	453998,All Other Miscellaneous Store Retailers (except Tobacco Stores)
NAICS,	454,Nonstore Retailers
NAICS,	4541,Electronic Shopping and Mail-Order Houses
NAICS,	45411,Electronic Shopping and Mail-Order Houses
NAICS,	454110,Electronic Shopping and Mail-Order Houses
NAICS,	4542,Vending Machine Operators
NAICS,	45421,Vending Machine Operators
NAICS,	454210,Vending Machine Operators
NAICS,	4543,Direct Selling Establishments
NAICS,	45431,Fuel Dealers
NAICS,	454310,Fuel Dealers
NAICS,	45439,Other Direct Selling Establishments
NAICS,	454390,Other Direct Selling Establishments
NAICS,	481,Air Transportation
NAICS,	4811,Scheduled Air Transportation
NAICS,	48111,Scheduled Air Transportation
NAICS,	481111,Scheduled Passenger Air Transportation
NAICS,	481112,Scheduled Freight Air Transportation
NAICS,	4812,Nonscheduled Air Transportation
NAICS,	48121,Nonscheduled Air Transportation
NAICS,	481211,Nonscheduled Chartered Passenger Air Transportation
NAICS,	481212,Nonscheduled Chartered Freight Air Transportation
NAICS,	481219,Other Nonscheduled Air Transportation
NAICS,	482,Rail Transportation
NAICS,	4821,Rail Transportation
NAICS,	48211,Rail Transportation
NAICS,	482111,Line-Haul Railroads
NAICS,	482112,Short Line Railroads
NAICS,	483,Water Transportation
NAICS,	4831,"Deep Sea, Coastal, and Great Lakes Water Transportation"
NAICS,	48311,"Deep Sea, Coastal, and Great Lakes Water Transportation"
NAICS,	483111,Deep Sea Freight Transportation
NAICS,	483112,Deep Sea Passenger Transportation
NAICS,	483113,Coastal and Great Lakes Freight Transportation
NAICS,	483114,Coastal and Great Lakes Passenger Transportation
NAICS,	4832,Inland Water Transportation
NAICS,	48321,Inland Water Transportation
NAICS,	483211,Inland Water Freight Transportation
NAICS,	483212,Inland Water Passenger Transportation
NAICS,	484,Truck Transportation
NAICS,	4841,General Freight Trucking
NAICS,	48411,"General Freight Trucking, Local"
NAICS,	484110,"General Freight Trucking, Local"
NAICS,	48412,"General Freight Trucking, Long-Distance"
NAICS,	484121,"General Freight Trucking, Long-Distance, Truckload"
NAICS,	484122,"General Freight Trucking, Long-Distance, Less Than Truckload"
NAICS,	4842,Specialized Freight Trucking
NAICS,	48421,Used Household and Office Goods Moving
NAICS,	484210,Used Household and Office Goods Moving
NAICS,	48422,"Specialized Freight (except Used Goods) Trucking, Local"
NAICS,	484220,"Specialized Freight (except Used Goods) Trucking, Local"
NAICS,	48423,"Specialized Freight (except Used Goods) Trucking, Long-Distance"
NAICS,	484230,"Specialized Freight (except Used Goods) Trucking, Long-Distance"
NAICS,	48-49,Transportation and Warehousing
NAICS,	485,Transit and Ground Passenger Transportation
NAICS,	4851,Urban Transit Systems
NAICS,	48511,Urban Transit Systems
NAICS,	485111,Mixed Mode Transit Systems
NAICS,	485112,Commuter Rail Systems
NAICS,	485113,Bus and Other Motor Vehicle Transit Systems
NAICS,	485119,Other Urban Transit Systems
NAICS,	4852,Interurban and Rural Bus Transportation
NAICS,	48521,Interurban and Rural Bus Transportation
NAICS,	485210,Interurban and Rural Bus Transportation
NAICS,	4853,Taxi and Limousine Service
NAICS,	48531,Taxi Service
NAICS,	485310,Taxi Service
NAICS,	48532,Limousine Service
NAICS,	485320,Limousine Service
NAICS,	4854,School and Employee Bus Transportation
NAICS,	48541,School and Employee Bus Transportation
NAICS,	485410,School and Employee Bus Transportation
NAICS,	4855,Charter Bus Industry
NAICS,	48551,Charter Bus Industry
NAICS,	485510,Charter Bus Industry
NAICS,	4859,Other Transit and Ground Passenger Transportation
NAICS,	48599,Other Transit and Ground Passenger Transportation
NAICS,	485991,Special Needs Transportation
NAICS,	485999,All Other Transit and Ground Passenger Transportation
NAICS,	486,Pipeline Transportation
NAICS,	4861,Pipeline Transportation of Crude Oil
NAICS,	48611,Pipeline Transportation of Crude Oil
NAICS,	486110,Pipeline Transportation of Crude Oil
NAICS,	4862,Pipeline Transportation of Natural Gas
NAICS,	48621,Pipeline Transportation of Natural Gas
NAICS,	486210,Pipeline Transportation of Natural Gas
NAICS,	4869,Other Pipeline Transportation
NAICS,	48691,Pipeline Transportation of Refined Petroleum Products
NAICS,	486910,Pipeline Transportation of Refined Petroleum Products
NAICS,	48699,All Other Pipeline Transportation
NAICS,	486990,All Other Pipeline Transportation
NAICS,	487,Scenic and Sightseeing Transportation
NAICS,	4871,"Scenic and Sightseeing Transportation, Land"
NAICS,	48711,"Scenic and Sightseeing Transportation, Land"
NAICS,	487110,"Scenic and Sightseeing Transportation, Land"
NAICS,	4872,"Scenic and Sightseeing Transportation, Water"
NAICS,	48721,"Scenic and Sightseeing Transportation, Water"
NAICS,	487210,"Scenic and Sightseeing Transportation, Water"
NAICS,	4879,"Scenic and Sightseeing Transportation, Other"
NAICS,	48799,"Scenic and Sightseeing Transportation, Other"
NAICS,	487990,"Scenic and Sightseeing Transportation, Other"
NAICS,	488,Support Activities for Transportation
NAICS,	4881,Support Activities for Air Transportation
NAICS,	48811,Airport Operations
NAICS,	488111,Air Traffic Control
NAICS,	488119,Other Airport Operations
NAICS,	48819,Other Support Activities for Air Transportation
NAICS,	488190,Other Support Activities for Air Transportation
NAICS,	4882,Support Activities for Rail Transportation
NAICS,	48821,Support Activities for Rail Transportation
NAICS,	488210,Support Activities for Rail Transportation
NAICS,	4883,Support Activities for Water Transportation
NAICS,	48831,Port and Harbor Operations
NAICS,	488310,Port and Harbor Operations
NAICS,	48832,Marine Cargo Handling
NAICS,	488320,Marine Cargo Handling
NAICS,	48833,Navigational Services to Shipping
NAICS,	488330,Navigational Services to Shipping
NAICS,	48839,Other Support Activities for Water Transportation
NAICS,	488390,Other Support Activities for Water Transportation
NAICS,	4884,Support Activities for Road Transportation
NAICS,	48841,Motor Vehicle Towing
NAICS,	488410,Motor Vehicle Towing
NAICS,	48849,Other Support Activities for Road Transportation
NAICS,	488490,Other Support Activities for Road Transportation
NAICS,	4885,Freight Transportation Arrangement
NAICS,	48851,Freight Transportation Arrangement
NAICS,	488510,Freight Transportation Arrangement
NAICS,	4889,Other Support Activities for Transportation
NAICS,	48899,Other Support Activities for Transportation
NAICS,	488991,Packing and Crating
NAICS,	488999,All Other Support Activities for Transportation
NAICS,	491,Postal Service
NAICS,	4911,Postal Service
NAICS,	49111,Postal Service
NAICS,	491110,Postal Service
NAICS,	492,Couriers and Messengers
NAICS,	4921,Couriers and Express Delivery Services
NAICS,	49211,Couriers and Express Delivery Services
NAICS,	492110,Couriers and Express Delivery Services
NAICS,	4922,Local Messengers and Local Delivery
NAICS,	49221,Local Messengers and Local Delivery
NAICS,	492210,Local Messengers and Local Delivery
NAICS,	493,Warehousing and Storage
NAICS,	4931,Warehousing and Storage
NAICS,	49311,General Warehousing and Storage
NAICS,	493110,General Warehousing and Storage
NAICS,	49312,Refrigerated Warehousing and Storage
NAICS,	493120,Refrigerated Warehousing and Storage
NAICS,	49313,Farm Product Warehousing and Storage
NAICS,	493130,Farm Product Warehousing and Storage
NAICS,	49319,Other Warehousing and Storage
NAICS,	493190,Other Warehousing and Storage
NAICS,	51,Information
NAICS,	511,Publishing Industries (except Internet)
NAICS,	5111,"Newspaper, Periodical, Book, and Directory Publishers"
NAICS,	51111,Newspaper Publishers
NAICS,	511110,Newspaper Publishers
NAICS,	51112,Periodical Publishers
NAICS,	511120,Periodical Publishers
NAICS,	51113,Book Publishers
NAICS,	511130,Book Publishers
NAICS,	51114,Directory and Mailing List Publishers
NAICS,	511140,Directory and Mailing List Publishers
NAICS,	51119,Other Publishers
NAICS,	511191,Greeting Card Publishers
NAICS,	511199,All Other Publishers
NAICS,	5112,Software Publishers
NAICS,	51121,Software Publishers
NAICS,	511210,Software Publishers
NAICS,	512,Motion Picture and Sound Recording Industries
NAICS,	5121,Motion Picture and Video Industries
NAICS,	51211,Motion Picture and Video Production
NAICS,	512110,Motion Picture and Video Production
NAICS,	51212,Motion Picture and Video Distribution
NAICS,	512120,Motion Picture and Video Distribution
NAICS,	51213,Motion Picture and Video Exhibition
NAICS,	512131,Motion Picture Theaters (except Drive-Ins)
NAICS,	512132,Drive-In Motion Picture Theaters
NAICS,	51219,Postproduction Services and Other Motion Picture and Video Industries
NAICS,	512191,Teleproduction and Other Postproduction Services
NAICS,	512199,Other Motion Picture and Video Industries
NAICS,	5122,Sound Recording Industries
NAICS,	51223,Music Publishers
NAICS,	512230,Music Publishers
NAICS,	51224,Sound Recording Studios
NAICS,	512240,Sound Recording Studios
NAICS,	51225,Record Production and Distribution
NAICS,	512250,Record Production and Distribution
NAICS,	51229,Other Sound Recording Industries
NAICS,	512290,Other Sound Recording Industries
NAICS,	515,Broadcasting (except Internet)
NAICS,	5151,Radio and Television Broadcasting
NAICS,	51511,Radio Broadcasting
NAICS,	515111,Radio Networks
NAICS,	515112,Radio Stations
NAICS,	51512,Television Broadcasting
NAICS,	515120,Television Broadcasting
NAICS,	5152,Cable and Other Subscription Programming
NAICS,	51521,Cable and Other Subscription Programming
NAICS,	515210,Cable and Other Subscription Programming
NAICS,	517,Telecommunications
NAICS,	5173,Wired and Wireless Telecommunications Carriers
NAICS,	51731,Wired and Wireless Telecommunications Carriers
NAICS,	517311,Wired Telecommunications Carriers
NAICS,	517312,Wireless Telecommunications Carriers (except Satellite)
NAICS,	5174,Satellite Telecommunications
NAICS,	51741,Satellite Telecommunications
NAICS,	517410,Satellite Telecommunications
NAICS,	5179,Other Telecommunications
NAICS,	51791,Other Telecommunications
NAICS,	517911,Telecommunications Resellers
NAICS,	517919,All Other Telecommunications
NAICS,	518,"Data Processing, Hosting, and Related Services"
NAICS,	5182,"Data Processing, Hosting, and Related Services"
NAICS,	51821,"Data Processing, Hosting, and Related Services"
NAICS,	518210,"Data Processing, Hosting, and Related Services"
NAICS,	519,Other Information Services
NAICS,	5191,Other Information Services
NAICS,	51911,News Syndicates
NAICS,	519110,News Syndicates
NAICS,	51912,Libraries and Archives
NAICS,	519120,Libraries and Archives
NAICS,	51913,Internet Publishing and Broadcasting and Web Search Portals
NAICS,	519130,Internet Publishing and Broadcasting and Web Search Portals
NAICS,	51919,All Other Information Services
NAICS,	519190,All Other Information Services
NAICS,	52,Finance and Insurance
NAICS,	521,Monetary Authorities-Central Bank
NAICS,	5211,Monetary Authorities-Central Bank
NAICS,	52111,Monetary Authorities-Central Bank
NAICS,	521110,Monetary Authorities-Central Bank
NAICS,	522,Credit Intermediation and Related Activities
NAICS,	5221,Depository Credit Intermediation
NAICS,	52211,Commercial Banking
NAICS,	522110,Commercial Banking
NAICS,	52212,Savings Institutions
NAICS,	522120,Savings Institutions
NAICS,	52213,Credit Unions
NAICS,	522130,Credit Unions
NAICS,	52219,Other Depository Credit Intermediation
NAICS,	522190,Other Depository Credit Intermediation
NAICS,	5222,Nondepository Credit Intermediation
NAICS,	52221,Credit Card Issuing
NAICS,	522210,Credit Card Issuing
NAICS,	52222,Sales Financing
NAICS,	522220,Sales Financing
NAICS,	52229,Other Nondepository Credit Intermediation
NAICS,	522291,Consumer Lending
NAICS,	522292,Real Estate Credit
NAICS,	522293,International Trade Financing
NAICS,	522294,Secondary Market Financing
NAICS,	522298,All Other Nondepository Credit Intermediation
NAICS,	5223,Activities Related to Credit Intermediation
NAICS,	52231,Mortgage and Nonmortgage Loan Brokers
NAICS,	522310,Mortgage and Nonmortgage Loan Brokers
NAICS,	52232,"Financial Transactions Processing, Reserve, and Clearinghouse Activities"
NAICS,	522320,"Financial Transactions Processing, Reserve, and Clearinghouse Activities"
NAICS,	52239,Other Activities Related to Credit Intermediation
NAICS,	522390,Other Activities Related to Credit Intermediation
NAICS,	523,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities"
NAICS,	5231,Securities and Commodity Contracts Intermediation and Brokerage
NAICS,	52311,Investment Banking and Securities Dealing
NAICS,	523110,Investment Banking and Securities Dealing
NAICS,	52312,Securities Brokerage
NAICS,	523120,Securities Brokerage
NAICS,	52313,Commodity Contracts Dealing
NAICS,	523130,Commodity Contracts Dealing
NAICS,	52314,Commodity Contracts Brokerage
NAICS,	523140,Commodity Contracts Brokerage
NAICS,	5232,Securities and Commodity Exchanges
NAICS,	52321,Securities and Commodity Exchanges
NAICS,	523210,Securities and Commodity Exchanges
NAICS,	5239,Other Financial Investment Activities
NAICS,	52391,Miscellaneous Intermediation
NAICS,	523910,Miscellaneous Intermediation
NAICS,	52392,Portfolio Management
NAICS,	523920,Portfolio Management
NAICS,	52393,Investment Advice
NAICS,	523930,Investment Advice
NAICS,	52399,All Other Financial Investment Activities
NAICS,	523991,"Trust, Fiduciary, and Custody Activities"
NAICS,	523999,Miscellaneous Financial Investment Activities
NAICS,	524,Insurance Carriers and Related Activities
NAICS,	5241,Insurance Carriers
NAICS,	52411,"Direct Life, Health, and Medical Insurance Carriers"
NAICS,	524113,Direct Life Insurance Carriers
NAICS,	524114,Direct Health and Medical Insurance Carriers
NAICS,	52412,"Direct Insurance (except Life, Health, and Medical) Carriers"
NAICS,	524126,Direct Property and Casualty Insurance Carriers
NAICS,	524127,Direct Title Insurance Carriers
NAICS,	524128,"Other Direct Insurance (except Life, Health, and Medical) Carriers"
NAICS,	52413,Reinsurance Carriers
NAICS,	524130,Reinsurance Carriers
NAICS,	5242,"Agencies, Brokerages, and Other Insurance Related Activities"
NAICS,	52421,Insurance Agencies and Brokerages
NAICS,	524210,Insurance Agencies and Brokerages
NAICS,	52429,Other Insurance Related Activities
NAICS,	524291,Claims Adjusting
NAICS,	524292,Third Party Administration of Insurance and Pension Funds
NAICS,	524298,All Other Insurance Related Activities
NAICS,	525,"Funds, Trusts, and Other Financial Vehicles"
NAICS,	5251,Insurance and Employee Benefit Funds
NAICS,	52511,Pension Funds
NAICS,	525110,Pension Funds
NAICS,	52512,Health and Welfare Funds
NAICS,	525120,Health and Welfare Funds
NAICS,	52519,Other Insurance Funds
NAICS,	525190,Other Insurance Funds
NAICS,	5259,Other Investment Pools and Funds
NAICS,	52591,Open-End Investment Funds
NAICS,	525910,Open-End Investment Funds
NAICS,	52592,"Trusts, Estates, and Agency Accounts"
NAICS,	525920,"Trusts, Estates, and Agency Accounts"
NAICS,	52599,Other Financial Vehicles
NAICS,	525990,Other Financial Vehicles
NAICS,	53,Real Estate and Rental and Leasing
NAICS,	531,Real Estate
NAICS,	5311,Lessors of Real Estate
NAICS,	53111,Lessors of Residential Buildings and Dwellings
NAICS,	531110,Lessors of Residential Buildings and Dwellings
NAICS,	53112,Lessors of Nonresidential Buildings (except Miniwarehouses)
NAICS,	531120,Lessors of Nonresidential Buildings (except Miniwarehouses)
NAICS,	53113,Lessors of Miniwarehouses and Self-Storage Units
NAICS,	531130,Lessors of Miniwarehouses and Self-Storage Units
NAICS,	53119,Lessors of Other Real Estate Property
NAICS,	531190,Lessors of Other Real Estate Property
NAICS,	5312,Offices of Real Estate Agents and Brokers
NAICS,	53121,Offices of Real Estate Agents and Brokers
NAICS,	531210,Offices of Real Estate Agents and Brokers
NAICS,	5313,Activities Related to Real Estate
NAICS,	53131,Real Estate Property Managers
NAICS,	531311,Residential Property Managers
NAICS,	531312,Nonresidential Property Managers
NAICS,	53132,Offices of Real Estate Appraisers
NAICS,	531320,Offices of Real Estate Appraisers
NAICS,	53139,Other Activities Related to Real Estate
NAICS,	531390,Other Activities Related to Real Estate
NAICS,	532,Rental and Leasing Services
NAICS,	5321,Automotive Equipment Rental and Leasing
NAICS,	53211,Passenger Car Rental and Leasing
NAICS,	532111,Passenger Car Rental
NAICS,	532112,Passenger Car Leasing
NAICS,	53212,"Truck, Utility Trailer, and RV (Recreational Vehicle) Rental and Leasing"
NAICS,	532120,"Truck, Utility Trailer, and RV (Recreational Vehicle) Rental and Leasing"
NAICS,	5322,Consumer Goods Rental
NAICS,	53221,Consumer Electronics and Appliances Rental
NAICS,	532210,Consumer Electronics and Appliances Rental
NAICS,	53228,Other Consumer Goods Rental
NAICS,	532281,Formal Wear and Costume Rental
NAICS,	532282,Video Tape and Disc Rental
NAICS,	532283,Home Health Equipment Rental
NAICS,	532284,Recreational Goods Rental
NAICS,	532289,All Other Consumer Goods Rental
NAICS,	5323,General Rental Centers
NAICS,	53231,General Rental Centers
NAICS,	532310,General Rental Centers
NAICS,	5324,Commercial and Industrial Machinery and Equipment Rental and Leasing
NAICS,	53241,"Construction, Transportation, Mining, and Forestry Machinery and Equipment Rental and Leasing"
NAICS,	532411,"Commercial Air, Rail, and Water Transportation Equipment Rental and Leasing"
NAICS,	532412,"Construction, Mining, and Forestry Machinery and Equipment Rental and Leasing"
NAICS,	53242,Office Machinery and Equipment Rental and Leasing
NAICS,	532420,Office Machinery and Equipment Rental and Leasing
NAICS,	53249,Other Commercial and Industrial Machinery and Equipment Rental and Leasing
NAICS,	532490,Other Commercial and Industrial Machinery and Equipment Rental and Leasing
NAICS,	533,Lessors of Nonfinancial Intangible Assets (except Copyrighted Works)
NAICS,	5331,Lessors of Nonfinancial Intangible Assets (except Copyrighted Works)
NAICS,	53311,Lessors of Nonfinancial Intangible Assets (except Copyrighted Works)
NAICS,	533110,Lessors of Nonfinancial Intangible Assets (except Copyrighted Works)
NAICS,	54,"Professional, Scientific, and Technical Services"
NAICS,	541,"Professional, Scientific, and Technical Services"
NAICS,	5411,Legal Services
NAICS,	54111,Offices of Lawyers
NAICS,	541110,Offices of Lawyers
